Wall time,Step,Value
1654011922.4618964,69099,-8951.04296875
1654011922.8600676,69199,-8909.2548828125
1654011923.2764304,69299,-8708.408203125
1654011923.6588693,69399,-8794.84765625
1654011924.0708463,69499,-9035.021484375
1654011924.4663055,69599,-8855.1083984375
1654011924.87026,69699,-8853.443359375
1654011925.2690325,69799,-8912.220703125
1654011925.6672392,69899,-8749.7607421875
1654011926.069551,69999,-9045.12890625
1654011926.4714763,70099,-8786.6298828125
1654011926.8516507,70199,-8829.72265625
1654011927.2618117,70299,-8982.4697265625
1654011927.645521,70399,-8882.0224609375
1654011928.057501,70499,-8860.06640625
1654011928.4510775,70599,-8977.9150390625
1654011928.8517585,70699,-8936.9111328125
1654011929.2535472,70799,-9008.689453125
1654011929.662914,70899,-8875.943359375
1654011930.0628185,70999,-8981.48828125
1654011930.4632998,71099,-8940.052734375
1654011930.8678071,71199,-8997.32421875
1654011931.2657673,71299,-8756.4501953125
1654011931.6711674,71399,-8897.3115234375
1654011932.0592344,71499,-8907.5810546875
1654011932.471229,71599,-8792.5322265625
1654011932.8628972,71699,-8791.263671875
1654011933.2684867,71799,-8762.2412109375
1654011933.667297,71899,-8955.044921875
1654011934.0765164,71999,-8929.1806640625
1654011934.486917,72099,-9082.9921875
1654011934.869152,72199,-8984.21875
1654011935.2574582,72299,-8770.2861328125
1654011935.6708472,72399,-8872.912109375
1654011936.0672736,72499,-8821.2900390625
1654011936.4738395,72599,-8828.3505859375
1654011936.8923266,72699,-8830.54296875
1654011937.2990484,72799,-9013.2138671875
1654011937.713228,72899,-8829.8212890625
1654011938.120841,72999,-8913.1005859375
1654011938.5432355,73099,-8992.2041015625
1654011938.995796,73199,-8715.9306640625
1654011939.46384,73299,-9032.4609375
1654011939.9710443,73399,-8773.0048828125
1654011940.469867,73499,-8798.2646484375
1654011940.9356098,73599,-8815.9482421875
1654011941.449573,73699,-8774.7080078125
1654011941.954536,73799,-9019.134765625
1654011942.3966825,73899,-9029.763671875
1654011942.8246498,73999,-8839.26953125
1654011943.2391875,74099,-8947.6328125
1654011943.637716,74199,-8809.83203125
1654011944.038754,74299,-8881.5947265625
1654011944.435608,74399,-8804.6220703125
1654011944.8395166,74499,-8906.8935546875
1654011945.236241,74599,-8732.2275390625
1654011945.691136,74699,-8961.8525390625
1654011946.1393418,74799,-8924.46484375
1654011946.5819242,74899,-8968.2861328125
1654011947.0133595,74999,-8842.7265625
1654011947.4138997,75099,-8921.283203125
1654011947.867739,75199,-8817.0419921875
1654011948.3542175,75299,-8823.5302734375
1654011948.8455617,75399,-8897.50390625
1654011949.2692926,75499,-8869.35546875
1654011949.7125194,75599,-8844.0048828125
1654011950.1703107,75699,-8858.19140625
1654011950.6493044,75799,-8954.255859375
1654011951.0902042,75899,-8938.9853515625
1654011951.568644,75999,-8953.6025390625
1654011951.9634337,76099,-8785.0830078125
1654011952.3744793,76199,-8894.818359375
1654011952.7718334,76299,-8853.771484375
1654011953.1737845,76399,-8857.81640625
1654011953.5784853,76499,-8787.986328125
1654011953.9778516,76599,-8855.1650390625
1654011954.4471035,76699,-8905.376953125
1654011954.8836577,76799,-8835.9384765625
1654011955.3453114,76899,-8890.2353515625
1654011955.789313,76999,-8747.2060546875
1654011956.2339077,77099,-8887.3271484375
1654011956.653767,77199,-8996.7705078125
1654011957.102386,77299,-8924.8525390625
1654011957.6021123,77399,-8802.2919921875
1654011958.0874658,77499,-8827.146484375
1654011958.5607247,77599,-8734.1376953125
1654011959.0377421,77699,-9118.04296875
1654011959.538779,77799,-8848.919921875
1654011959.9587858,77899,-8777.0390625
1654011960.3750074,77999,-8953.30859375
1654011960.7882493,78099,-8805.3203125
1654011961.2062843,78199,-8795.0986328125
1654011961.6188781,78299,-8849.357421875
1654011962.0197816,78399,-8850.9375
1654011962.4220018,78499,-8793.5654296875
1654011962.837809,78599,-8726.1865234375
1654011963.223026,78699,-8834.875
1654011963.6384714,78799,-8789.314453125
1654011964.0675993,78899,-8775.486328125
1654011964.5217774,78999,-8747.30078125
1654011964.9750152,79099,-8904.3330078125
1654011965.4476728,79199,-8760.5068359375
1654011965.892605,79299,-8971.2216796875
1654011966.331445,79399,-8737.2841796875
1654011966.7379384,79499,-8759.056640625
1654011967.1549006,79599,-8767.705078125
1654011967.5831542,79699,-8865.05859375
1654011968.0325625,79799,-8841.9609375
1654011968.4703872,79899,-8821.8125
1654011968.8751101,79999,-8781.3251953125
1654011969.3169358,80099,-8908.7998046875
1654011969.7883885,80199,-8739.029296875
1654011970.265305,80299,-8783.43359375
1654011970.6840217,80399,-8876.021484375
1654011971.0893579,80499,-8932.9267578125
1654011971.552127,80599,-8856.8720703125
1654011972.0190055,80699,-8766.1640625
1654011972.504505,80799,-8818.0390625
1654011972.9636464,80899,-8801.16796875
1654011973.3914514,80999,-8864.052734375
1654011973.7826524,81099,-9029.55078125
1654011974.2001183,81199,-8823.5205078125
1654011974.661802,81299,-8776.0537109375
1654011975.1492848,81399,-8876.310546875
1654011975.5835197,81499,-8804.8427734375
1654011976.0034506,81599,-8766.1162109375
1654011976.4229257,81699,-8815.5107421875
1654011976.8437572,81799,-8880.6572265625
1654011977.2998292,81899,-8822.7041015625
1654011977.750408,81999,-8812.1025390625
1654011978.149949,82099,-8831.9677734375
1654011978.541537,82199,-8766.244140625
1654011978.9514408,82299,-8757.7392578125
1654011979.363093,82399,-8798.2734375
1654011979.7694104,82499,-8768.9345703125
1654011980.2007327,82599,-8840.78515625
1654011980.6368747,82699,-8853.193359375
1654011981.0669925,82799,-8713.4501953125
1654011981.4586046,82899,-8726.1650390625
1654011981.8543794,82999,-8820.8310546875
1654011982.27169,83099,-8770.9892578125
1654011982.7097268,83199,-8938.9560546875
1654011983.1722326,83299,-8864.6142578125
1654011983.6199682,83399,-8900.396484375
1654011984.0216787,83499,-8772.2919921875
1654011984.429873,83599,-8942.609375
1654011984.868486,83699,-8865.6953125
1654011985.3058877,83799,-8915.2490234375
1654011985.7360792,83899,-8767.3984375
1654011986.1448197,83999,-8837.310546875
1654011986.5269701,84099,-8758.4150390625
1654011986.922165,84199,-8775.28515625
1654011987.370756,84299,-8743.9404296875
1654011987.8130698,84399,-8748.609375
1654011988.2631488,84499,-8801.529296875
1654011988.6743646,84599,-8773.310546875
1654011989.1025963,84699,-8768.34375
1654011989.500075,84799,-8774.9384765625
1654011989.917474,84899,-8797.5576171875
1654011990.303161,84999,-8777.5810546875
1654011990.7418652,85099,-8860.740234375
1654011991.1625288,85199,-8783.927734375
1654011991.5378377,85299,-8955.7548828125
1654011991.923031,85399,-8735.1279296875
1654011992.3107722,85499,-8772.962890625
1654011992.7156334,85599,-8800.244140625
1654011993.1178458,85699,-8725.125
1654011993.577923,85799,-8946.466796875
1654011994.0331836,85899,-8758.6416015625
1654011994.474962,85999,-8749.5791015625
1654011994.8982275,86099,-8840.6376953125
1654011995.2919416,86199,-8868.7236328125
1654011995.700906,86299,-8852.00390625
1654011996.1311145,86399,-8799.2724609375
1654011996.578415,86499,-8784.7724609375
1654011997.0282803,86599,-8724.3173828125
1654011997.4248757,86699,-8825.7177734375
1654011997.8222032,86799,-8808.583984375
1654011998.1961174,86899,-8933.9375
1654011998.6409023,86999,-8696.7470703125
1654011999.0877151,87099,-8780.25390625
1654011999.555446,87199,-8759.6572265625
1654011999.9953866,87299,-8854.603515625
1654012000.3900383,87399,-8943.748046875
1654012000.8058398,87499,-8784.3212890625
1654012001.256811,87599,-8831.396484375
1654012001.718205,87699,-8864.1435546875
1654012002.1334207,87799,-8777.0380859375
1654012002.539539,87899,-8831.3515625
1654012002.935641,87999,-8897.6552734375
1654012003.33717,88099,-8810.2705078125
1654012003.742533,88199,-8776.8505859375
1654012004.16426,88299,-8752.240234375
1654012004.5638666,88399,-8798.60546875
1654012004.9779181,88499,-8824.5234375
1654012005.379092,88599,-8768.201171875
1654012005.7903388,88699,-8790.283203125
1654012006.1846166,88799,-8834.3193359375
1654012006.5810442,88899,-8837.71484375
1654012006.998073,88999,-8800.35546875
1654012007.402598,89099,-8782.0244140625
1654012007.8095355,89199,-8800.0595703125
1654012008.225422,89299,-8884.6884765625
1654012008.6397288,89399,-8789.4873046875
1654012009.0588107,89499,-8805.5380859375
1654012009.4686306,89599,-8829.947265625
1654012009.8810472,89699,-8825.5302734375
1654012010.2827916,89799,-8775.318359375
1654012010.6774414,89899,-8868.3037109375
1654012011.0842721,89999,-8895.7568359375
1654012011.499569,90099,-8889.3349609375
1654012011.8977568,90199,-8967.3203125
1654012012.3064697,90299,-8792.265625
1654012012.712004,90399,-8707.892578125
1654012013.1200924,90499,-8783.240234375
1654012013.5504498,90599,-8749.7568359375
1654012013.9800007,90699,-8747.8603515625
1654012014.4214945,90799,-8870.888671875
1654012014.8293133,90899,-8750.16015625
1654012015.209488,90999,-8770.6943359375
1654012015.6200202,91099,-8752.0673828125
1654012016.030358,91199,-8824.025390625
1654012016.4310815,91299,-8768.375
1654012016.839749,91399,-8728.962890625
1654012017.238337,91499,-8749.77734375
1654012017.648476,91599,-8791.0888671875
1654012018.0415213,91699,-8783.431640625
1654012018.4469888,91799,-8696.5478515625
1654012018.8622599,91899,-8766.3515625
1654012019.3199847,91999,-8827.87109375
1654012019.7648516,92099,-8781.8837890625
1654012020.1771896,92199,-8726.0283203125
1654012020.5660765,92299,-8736.2529296875
1654012021.0046773,92399,-8922.490234375
1654012021.443789,92499,-8782.8876953125
1654012021.86891,92599,-8805.7578125
1654012022.2635798,92699,-8796.111328125
1654012022.6693275,92799,-8741.015625
1654012023.1196837,92899,-8784.451171875
1654012023.5852377,92999,-8823.09765625
1654012024.0720313,93099,-8798.70703125
1654012024.52076,93199,-8799.1806640625
1654012024.9552596,93299,-8736.5537109375
1654012025.4265153,93399,-8779.1005859375
1654012025.8751373,93499,-8721.603515625
1654012026.334055,93599,-8805.7783203125
1654012026.8111467,93699,-8783.017578125
1654012027.25715,93799,-8784.869140625
1654012027.6726248,93899,-8776.6650390625
1654012028.0943062,93999,-8705.7744140625
1654012028.5750275,94099,-8758.4921875
1654012029.024775,94199,-9146.9111328125
1654012029.4704883,94299,-8775.390625
1654012029.887116,94399,-8784.962890625
1654012030.2856429,94499,-8790.4306640625
1654012030.7147958,94599,-8756.3828125
1654012031.1640136,94699,-8697.3271484375
1654012031.620314,94799,-8744.5634765625
1654012032.047571,94899,-8841.30859375
1654012032.476233,94999,-8764.5537109375
1654012032.91325,95099,-8835.349609375
1654012033.3560858,95199,-8806.283203125
1654012033.7627807,95299,-8820.66796875
1654012034.1651955,95399,-8966.376953125
1654012034.575136,95499,-8795.8037109375
1654012034.984856,95599,-8759.6005859375
1654012035.4268599,95699,-8831.5673828125
1654012035.8709073,95799,-8755.759765625
1654012036.2656913,95899,-8823.8525390625
1654012036.6654496,95999,-8838.9130859375
1654012037.05558,96099,-8815.578125
1654012037.4578831,96199,-8779.1240234375
1654012037.8689363,96299,-8733.1259765625
1654012038.3033073,96399,-8775.5263671875
1654012038.7536576,96499,-8927.4140625
1654012039.2023475,96599,-8747.9765625
1654012039.6820102,96699,-8719.7001953125
1654012040.1599483,96799,-8732.498046875
1654012040.60916,96899,-8770.3935546875
1654012041.0330954,96999,-8796.75
1654012041.4670537,97099,-8779.412109375
1654012041.9529147,97199,-8776.2978515625
1654012042.4380014,97299,-8816.79296875
1654012042.8372495,97399,-8791.33984375
1654012043.3174276,97499,-8836.837890625
1654012043.7904644,97599,-8933.103515625
1654012044.2493849,97699,-8773.79296875
1654012044.7322452,97799,-8819.41015625
1654012045.2006428,97899,-8804.060546875
1654012045.664212,97999,-8790.6806640625
1654012046.1690037,98099,-8752.064453125
1654012046.6258032,98199,-8925.6796875
1654012047.1558633,98299,-8831.7177734375
1654012047.6253035,98399,-8789.2080078125
1654012048.100015,98499,-8824.025390625
1654012048.54961,98599,-8769.5693359375
1654012049.0332296,98699,-8705.458984375
1654012049.47178,98799,-8729.0
1654012049.9547477,98899,-8726.509765625
1654012050.4290257,98999,-8757.361328125
1654012050.883138,99099,-8838.029296875
1654012051.3669157,99199,-8866.5576171875
1654012051.8420467,99299,-8782.8291015625
1654012052.336858,99399,-8834.37890625
1654012052.8042173,99499,-8766.87890625
1654012053.2717106,99599,-8805.3310546875
1654012053.721955,99699,-8797.859375
1654012054.1643584,99799,-8833.8427734375
1654012054.6965318,99899,-8854.9892578125
1654012055.1547751,99999,-8708.6689453125
